"MLM_count","TOKEN_count","NSP_bool","Loss"
17,124,0,1.4975056648254395
16,120,1,1.3654547929763794
19,127,1,2.194422960281372
6,37,1,2.2853877544403076
18,126,1,2.359684467315674
18,121,1,2.838290214538574
19,125,1,1.157494306564331
5,35,1,5.412799835205078
19,125,0,1.624904990196228
19,128,0,4.495680809020996
19,123,0,2.0041987895965576
18,123,0,2.0652577877044678
14,119,0,4.52748441696167
18,129,1,3.2981631755828857
19,123,0,1.7568562030792236
18,126,0,6.375726699829102
19,127,0,1.4186474084854126
17,121,1,2.2111101150512695
19,128,1,2.5497665405273438
19,124,0,6.733992099761963
19,127,0,2.2021567821502686
21,126,0,2.6055614948272705
18,126,0,4.663530349731445
14,90,1,1.752713680267334
18,126,0,6.293740749359131
19,123,1,3.509523868560791
18,126,1,0.6332640051841736
17,118,0,3.3094420433044434
19,125,0,1.294646978378296
19,125,1,2.381556749343872
19,122,1,2.35088849067688
18,126,0,0.9057939648628235
8,50,1,2.6142160892486572
19,127,1,1.4603720903396606
8,51,1,1.526999592781067
19,122,1,1.360611915588379
19,119,1,4.165058612823486
18,119,0,0.38436275720596313
9,57,0,1.4789025783538818
19,124,0,3.5763137340545654
19,125,0,1.6186022758483887
19,122,0,1.3495521545410156
15,119,0,2.1516013145446777
4,29,0,0.5189604759216309
15,121,0,1.8828150033950806
6,45,1,2.526606321334839
17,118,0,1.261163353919983
20,124,0,3.02636456489563
19,123,1,0.9772630333900452
19,120,1,1.7236261367797852
19,123,1,2.845731019973755
18,124,0,4.363370895385742
7,47,1,7.115893840789795
17,118,1,3.703407049179077
18,124,0,4.968741416931152
19,125,0,1.075507640838623
19,124,0,2.91298770904541
19,123,1,1.877995252609253
17,121,0,2.245763063430786
17,121,0,10.20824146270752
20,126,1,1.6248583793640137
18,126,1,0.8430665731430054
19,127,0,2.1915109157562256
18,125,1,1.7669581174850464
17,125,0,2.1417815685272217
19,125,1,2.6504125595092773
8,59,0,1.1041518449783325
18,122,0,3.2834324836730957
19,123,1,3.4454922676086426
16,119,0,2.7575747966766357
19,126,0,2.928126811981201
18,126,1,2.97792911529541
19,126,0,2.451456069946289
19,124,0,3.3389549255371094
18,124,0,0.8832211494445801
10,64,0,1.3494569063186646
18,125,1,1.2847654819488525
18,117,0,3.08828067779541
18,123,1,2.8481361865997314
19,121,1,2.210987091064453
19,122,0,2.608769416809082
19,122,1,2.698347568511963
5,32,1,4.056128978729248
