"MLM_count","TOKEN_count","NSP_bool","Loss"
8,54,1,1.7757527828216553
4,26,1,2.569171667098999
19,128,0,3.257997989654541
19,128,0,2.0565340518951416
9,57,0,0.6681992411613464
19,128,1,2.372009515762329
19,128,1,3.485015869140625
19,128,0,1.1455472707748413
19,128,0,2.0599863529205322
19,128,1,2.2550597190856934
19,128,1,2.79447603225708
7,49,1,1.0917315483093262
19,128,0,1.2660332918167114
19,128,0,0.6343285441398621
15,102,1,2.0364959239959717
16,108,0,0.4027593433856964
16,105,1,3.2751693725585938
15,101,1,4.083230018615723
10,69,0,1.7464001178741455
12,83,1,1.5902273654937744
5,31,1,2.9543704986572266
14,93,1,2.939804792404175
5,32,1,0.08445415645837784
19,128,0,2.042664051055908
19,128,0,3.0317461490631104
6,40,1,1.355022668838501
19,128,1,1.1751505136489868
4,29,1,4.395623683929443
19,128,0,0.820641040802002
19,128,0,2.0950894355773926
19,128,1,2.4769506454467773
19,128,0,0.8504178524017334
4,30,1,3.685560464859009
8,55,1,2.4005608558654785
15,103,1,2.152982711791992
19,128,1,2.224940538406372
19,128,1,2.5017096996307373
12,83,1,2.081932306289673
19,128,1,1.9744739532470703
14,92,0,1.4121098518371582
12,80,1,3.2771432399749756
9,63,1,0.4516007900238037
19,128,1,2.0067105293273926
17,116,1,1.6369062662124634
19,128,0,1.1814550161361694
19,128,0,2.169541835784912
10,66,1,1.8601019382476807
19,128,0,1.6053647994995117
19,128,0,3.580472707748413
13,88,1,0.7664440274238586
15,97,0,1.008218765258789
19,128,1,4.394388198852539
8,54,1,1.3537193536758423
19,128,1,3.189253330230713
19,128,0,2.2727222442626953
19,128,0,2.4479243755340576
9,62,1,0.9159574508666992
19,128,1,1.052334189414978
19,128,0,1.4005228281021118
11,76,1,1.6775922775268555
13,84,0,1.8453279733657837
19,128,1,1.5006526708602905
19,128,0,1.9302715063095093
18,120,1,3.485200881958008
19,126,1,2.6249077320098877
19,128,0,2.192591905593872
19,128,1,1.7775022983551025
19,128,1,0.2884182631969452
19,128,0,1.0777666568756104
19,128,1,2.3421285152435303
11,76,0,0.0348629504442215
19,128,1,1.225978970527649
19,128,0,1.5849721431732178
19,128,1,2.1836516857147217
7,44,1,1.8376716375350952
19,128,1,0.6154322028160095
19,128,0,1.879976511001587
18,117,0,2.097360610961914
13,89,1,2.706784963607788
8,55,1,2.528857469558716
19,128,1,3.254316806793213
19,128,1,3.383340358734131
12,83,0,1.312305212020874
16,104,0,1.432982325553894
6,37,1,0.31741467118263245
6,38,1,0.1567891389131546
19,128,0,1.667209506034851
19,128,0,2.386996030807495
19,128,1,2.8407928943634033
19,128,0,3.494426965713501
5,35,1,2.357638359069824
19,128,1,2.8523178100585938
19,128,0,2.9535999298095703
19,128,0,3.392599105834961
15,103,1,1.5559200048446655
5,31,1,1.4209024906158447
4,27,1,0.043464671820402145
11,76,1,2.2872557640075684
19,124,1,0.7793493866920471
7,44,1,2.337789297103882
19,128,1,1.415308952331543
10,69,1,0.4251195788383484
11,74,1,1.5078030824661255
19,128,0,2.89058518409729
10,65,1,4.279139995574951
19,128,1,1.0905989408493042
19,128,1,1.8741461038589478
9,60,1,1.6332772970199585
13,87,0,2.3052523136138916
19,128,1,1.2696435451507568
12,83,1,3.740661144256592
9,61,1,1.580222487449646
19,128,1,1.9380217790603638
19,128,0,3.196505308151245
10,65,1,2.1708436012268066
8,56,1,2.3621160984039307
19,124,1,1.322680115699768
19,128,1,0.5377411246299744
16,106,0,0.8183906674385071
10,70,1,1.909885287284851
16,105,1,1.0283225774765015
7,47,0,3.738776206970215
5,33,0,0.14298762381076813
18,118,1,1.4736908674240112
19,128,0,2.9205515384674072
7,49,1,0.2543785572052002
17,116,1,1.5028618574142456
9,57,1,2.7837228775024414
19,128,1,2.5539040565490723
19,128,0,3.255004405975342
10,64,1,2.2872276306152344
12,83,0,2.281606674194336
19,128,1,1.1219080686569214
19,128,1,1.3368844985961914
19,128,1,1.293328046798706
19,128,1,1.258953332901001
19,128,1,1.5387102365493774
19,128,1,2.280653476715088
19,128,1,3.006168842315674
5,34,1,0.3557831943035126
19,128,0,3.0364439487457275
9,60,1,2.7014267444610596
12,80,0,1.8610957860946655
19,128,0,4.787457466125488
6,41,1,3.4061946868896484
19,128,1,1.824009895324707
9,63,1,0.5429636240005493
13,86,1,2.8791017532348633
19,128,0,2.5924580097198486
17,113,1,0.6101812124252319
19,128,1,0.2855837047100067
10,68,1,1.2565120458602905
14,92,1,1.8139369487762451
19,128,0,0.08321498334407806
7,44,1,3.7808165550231934
14,96,0,0.494808167219162
19,128,1,1.943237066268921
19,128,1,1.3635088205337524
16,104,0,2.2191948890686035
19,128,1,1.2739737033843994
19,128,1,2.9107666015625
19,128,1,1.2932913303375244
9,61,1,1.0031394958496094
19,128,0,1.756441593170166
19,128,0,2.407092332839966
19,128,0,1.5521903038024902
19,128,0,1.4117275476455688
19,128,1,1.9425313472747803
13,85,0,1.2593193054199219
19,128,0,1.838363766670227
8,55,1,1.2504243850708008
19,128,1,2.040158987045288
19,128,0,1.6165887117385864
12,77,1,1.367022156715393
14,96,1,2.3663899898529053
19,128,0,0.5620142817497253
19,128,0,1.346791386604309
7,48,1,0.8265092372894287
19,128,0,2.0236825942993164
19,128,1,1.986036777496338
19,128,1,3.351194381713867
13,86,1,3.3837013244628906
13,89,1,0.5353766679763794
19,128,1,2.1658575534820557
19,128,0,0.9926941990852356
19,128,1,1.2879538536071777
17,111,1,2.293302059173584
19,128,1,0.35238856077194214
19,128,0,1.0778533220291138
7,44,1,3.5778462886810303
19,126,0,1.6966205835342407
19,128,0,1.630055546760559
12,80,1,1.2981576919555664
14,90,1,1.6849948167800903
12,81,1,1.9298322200775146
19,128,0,0.4445425868034363
19,128,0,1.6692978143692017
19,128,1,4.363345623016357
19,128,0,3.779731512069702
4,28,1,1.2642921209335327
19,128,1,2.734440326690674
13,89,1,3.7913734912872314
19,128,0,1.9964942932128906
19,128,0,1.0424482822418213
17,116,1,1.5830987691879272
19,128,0,6.208147048950195
19,128,1,4.1601128578186035
19,128,0,1.6161574125289917
19,128,0,2.2415590286254883
8,55,1,0.2925533950328827
19,128,0,0.5933360457420349
19,128,1,1.72847580909729
19,128,0,2.2378952503204346
19,128,1,0.5565873980522156
19,128,1,2.455022096633911
19,128,1,3.5242464542388916
19,128,1,2.887848377227783
19,128,1,2.4269275665283203
19,128,0,3.341996192932129
19,128,0,5.116879463195801
7,48,0,1.009230613708496
19,128,1,0.8480530977249146
7,48,1,1.7539492845535278
19,126,1,1.4455769062042236
9,58,1,1.117197871208191
19,128,0,4.091583251953125
14,91,1,2.547502279281616
19,128,0,3.8716752529144287
19,126,1,0.760297417640686
19,128,0,1.876524806022644
18,122,1,1.6565989255905151
17,115,1,3.5045924186706543
11,76,1,3.5003507137298584
13,85,0,2.8610198497772217
19,128,0,2.716571569442749
19,128,0,3.657824754714966
19,128,0,2.1507863998413086
4,30,0,0.0006388204055838287
12,81,1,1.165700078010559
10,65,0,0.365939199924469
19,128,0,2.7534728050231934
19,128,1,1.6353683471679688
16,104,1,1.622231364250183
19,128,0,2.519667863845825
19,128,1,1.4257458448410034
12,77,1,2.677385091781616
19,128,0,1.8211584091186523
19,128,1,1.4204838275909424
19,128,0,1.5939823389053345
19,128,0,2.3809571266174316
18,121,1,0.021622098982334137
19,128,0,1.3117424249649048
19,128,1,1.3816386461257935
8,52,1,4.593050479888916
19,128,1,0.451334685087204
19,128,1,1.2836953401565552
19,128,1,1.3902857303619385
10,70,0,1.7859808206558228
19,128,0,3.005530595779419
7,48,0,2.251880645751953
19,128,1,0.8551120162010193
15,101,1,2.314561367034912
17,111,0,1.6004098653793335
5,34,0,0.0015517499996349216
19,128,0,3.3773608207702637
19,128,1,2.6661436557769775
19,128,1,2.115635871887207
8,52,1,0.9519608020782471
19,128,0,2.0229716300964355
19,128,1,3.656179666519165
19,128,0,1.590788722038269
16,105,1,0.7716248035430908
19,128,0,0.8564408421516418
6,40,1,2.867767810821533
10,64,1,0.3320184051990509
8,53,0,5.021878242492676
19,128,1,2.6303458213806152
15,100,1,1.3979398012161255
19,128,1,2.126908302307129
19,128,0,3.205181837081909
19,128,0,2.6580770015716553
19,128,1,2.904916524887085
19,128,0,3.1087653636932373
18,128,0,2.6584835052490234
17,114,0,1.9637848138809204
19,128,1,2.4966742992401123
19,128,0,2.110668182373047
12,77,1,3.2111055850982666
6,41,1,1.6444954872131348
19,128,1,2.8021881580352783
19,128,1,3.328141927719116
19,128,0,2.0224826335906982
19,128,0,2.3113701343536377
16,108,0,0.5989584922790527
19,128,1,1.6403037309646606
19,128,1,5.9379072189331055
19,128,1,3.546459436416626
19,128,0,2.7416231632232666
5,35,0,1.0574586391448975
19,128,0,1.4553279876708984
19,128,0,4.574202060699463
10,66,1,1.5732510089874268
18,123,0,2.8362605571746826
19,128,0,2.5810835361480713
19,128,1,1.482100009918213
19,128,0,3.170485019683838
19,128,0,1.3846889734268188
19,128,1,4.758291721343994
19,128,1,1.9650380611419678
10,70,0,3.652249574661255
19,128,0,2.883953809738159
7,48,1,0.7325842380523682
15,98,1,0.8830816745758057
8,51,1,2.63965106010437
10,69,1,2.955045461654663
19,128,0,1.5827780961990356
19,128,1,2.2036993503570557
19,128,1,1.3555463552474976
18,120,1,1.4892629384994507
11,72,0,0.9118832945823669
19,128,1,1.6649880409240723
19,128,0,2.364386796951294
19,128,1,3.171907663345337
19,128,0,3.0788378715515137
19,128,0,2.2945237159729004
18,119,1,1.8435509204864502
19,128,0,3.1310195922851562
19,128,0,2.6380865573883057
19,128,1,2.25419282913208
19,128,1,1.4768908023834229
19,128,0,1.5853391885757446
6,40,1,3.007199764251709
18,120,1,0.3213566839694977
6,43,1,3.981921911239624
19,128,0,2.438209295272827
4,25,1,4.30153226852417
15,101,0,1.9619028568267822
19,128,1,3.000999689102173
19,128,0,3.2511415481567383
7,48,1,0.13824337720870972
19,128,1,2.821249008178711
16,108,1,0.6225783824920654
19,128,0,2.7222812175750732
10,65,1,2.603088617324829
7,48,1,2.6014022827148438
19,128,0,1.423003911972046
19,128,1,3.3206734657287598
6,37,0,0.5923675894737244
14,92,1,0.954328179359436
19,128,0,1.713132381439209
19,128,0,0.9828208088874817
19,128,1,2.122985601425171
19,128,0,2.238103151321411
10,67,1,1.0472444295883179
14,91,1,1.196733832359314
19,128,0,1.9408795833587646
19,128,0,1.0811907052993774
19,128,1,2.1238856315612793
5,34,1,4.29449462890625
18,119,0,2.449038028717041
19,128,0,1.7023900747299194
10,66,1,2.920862913131714
19,128,1,1.895089030265808
19,128,0,2.2682785987854004
19,128,0,2.678744077682495
19,128,0,4.438870906829834
14,91,0,1.9402875900268555
19,128,0,2.3585734367370605
19,128,1,2.1808834075927734
14,94,1,0.7070656418800354
19,128,1,1.8441225290298462
19,128,1,2.0024237632751465
19,128,1,2.685082197189331
19,128,1,1.2539827823638916
19,128,1,2.2273147106170654
19,128,1,2.676421642303467
19,128,0,1.3928141593933105
19,128,1,3.5607454776763916
19,128,0,2.87705397605896
19,128,1,1.4862459897994995
16,108,1,3.0093023777008057
16,107,0,2.8062360286712646
19,128,1,1.6676347255706787
19,128,1,3.221891403198242
9,63,1,3.3180932998657227
19,128,1,0.9872917532920837
19,128,1,4.038280487060547
16,106,1,1.7308279275894165
19,128,0,2.4534995555877686
18,122,1,3.3069992065429688
