"MLM_count","TOKEN_count","NSP_bool","Loss"
19,125,0,2.6330063343048096
19,128,1,4.771101951599121
6,39,1,5.939162254333496
19,128,1,3.442688465118408
19,128,1,6.194173336029053
19,128,1,2.0876758098602295
4,29,1,4.571983337402344
12,77,0,1.8053302764892578
19,128,0,3.2054688930511475
19,128,1,6.532746315002441
19,128,0,3.0041675567626953
19,128,1,8.395081520080566
7,45,1,4.125631809234619
16,104,1,5.568068504333496
4,29,1,3.427985429763794
17,128,0,1.6477910280227661
19,128,0,2.5506930351257324
19,128,0,2.1706624031066895
19,128,1,5.65232515335083
19,128,0,2.7527387142181396
3,20,1,6.818962574005127
19,128,1,7.171187400817871
19,128,1,4.008877754211426
19,128,0,2.745361328125
19,128,1,5.730105400085449
19,128,1,2.218649387359619
19,128,1,3.8599588871002197
19,128,1,9.897242546081543
19,128,0,3.7209219932556152
19,128,0,3.178626298904419
19,128,0,3.5371689796447754
12,83,1,6.575463771820068
19,128,0,4.7105607986450195
19,128,1,9.777937889099121
8,51,1,4.577236175537109
19,128,1,3.369971513748169
18,117,0,3.1655099391937256
13,84,0,1.5632824897766113
19,128,1,3.4905154705047607
6,41,1,2.2472901344299316
19,128,1,8.931636810302734
19,128,1,4.593664169311523
4,30,1,3.1870179176330566
19,128,1,2.2261316776275635
19,128,0,5.5217204093933105
18,128,1,8.621878623962402
19,128,0,4.390251636505127
19,128,0,6.142077922821045
12,83,1,3.5821263790130615
9,60,1,0.6894100904464722
19,128,1,6.245243072509766
19,128,0,3.9559834003448486
19,128,0,1.2777013778686523
19,128,0,2.610980272293091
19,128,0,2.8145906925201416
19,128,0,2.9531900882720947
19,128,1,5.300616264343262
19,128,1,2.9053397178649902
14,93,0,2.2508609294891357
19,128,1,4.846136569976807
11,73,0,4.677213191986084
19,128,1,4.28993034362793
19,128,0,3.187896728515625
19,128,0,3.9465465545654297
19,128,0,2.052870512008667
19,128,1,5.1056928634643555
19,128,0,3.653949737548828
5,35,1,6.217851638793945
19,128,1,7.857288360595703
5,35,0,4.965548038482666
19,128,0,2.9216718673706055
19,128,1,2.559908390045166
8,55,1,7.731509208679199
19,128,1,3.2159950733184814
19,128,1,8.134505271911621
19,128,0,3.886277437210083
19,128,0,2.8552680015563965
19,128,0,4.522550582885742
19,128,0,2.8630237579345703
19,128,0,2.6325604915618896
19,128,0,3.660935163497925
8,56,1,4.402272701263428
19,128,1,5.335597515106201
19,128,1,11.881887435913086
19,128,1,7.909731388092041
19,128,0,2.920198440551758
19,128,0,3.457282304763794
17,128,0,5.378528594970703
3,19,0,3.114874839782715
5,36,1,8.204865455627441
19,128,1,8.814550399780273
13,87,1,7.663732528686523
19,128,1,4.578995227813721
19,128,1,7.929753303527832
19,128,1,5.06656551361084
19,128,0,3.018148183822632
19,128,1,3.4291226863861084
19,128,1,2.977311134338379
19,128,1,6.202494144439697
19,128,1,7.879244804382324
19,128,1,4.686923980712891
10,65,0,4.20391321182251
19,128,0,2.802501678466797
19,128,0,1.9243183135986328
19,128,0,2.767026901245117
19,128,0,2.638112783432007
15,101,1,6.3638105392456055
19,128,1,2.536863088607788
19,128,1,7.028190612792969
19,128,1,4.255098342895508
19,128,1,2.0696985721588135
19,128,0,2.4597835540771484
19,128,1,7.544276714324951
19,128,0,4.369004726409912
19,128,0,2.7938661575317383
19,128,1,3.0858142375946045
19,128,0,3.880844831466675
18,128,0,3.709272861480713
19,128,1,5.570390701293945
19,128,0,3.1058685779571533
19,128,0,0.9178751707077026
19,128,0,1.755344271659851
19,128,0,3.529695510864258
19,128,1,4.995535373687744
19,128,0,5.493488311767578
19,128,0,3.2688348293304443
19,128,0,3.4404473304748535
19,128,1,2.876230001449585
19,128,1,7.520871162414551
19,128,0,3.4795005321502686
19,128,1,5.997225284576416
19,128,0,3.108046293258667
19,128,1,9.572227478027344
19,128,0,2.5591108798980713
19,128,1,6.545019149780273
19,128,1,7.444635391235352
19,128,1,10.40492057800293
19,128,0,1.8743021488189697
19,128,0,3.7391183376312256
6,40,1,4.341490268707275
19,128,0,4.145129203796387
13,85,0,3.8743019104003906
19,128,0,1.7016738653182983
19,125,0,2.987968683242798
10,68,1,5.494148254394531
19,128,1,8.946660995483398
19,128,1,6.398826599121094
19,128,0,2.418804407119751
19,128,1,2.2865750789642334
16,109,0,3.470205783843994
19,128,1,8.002263069152832
5,34,1,3.309170961380005
19,128,1,7.86653995513916
8,56,0,2.629823684692383
19,128,1,2.9536588191986084
19,128,0,2.6195576190948486
9,58,1,1.4425162076950073
19,128,0,2.2489571571350098
19,128,1,8.118576049804688
19,128,0,1.8295706510543823
19,128,1,4.378016471862793
5,32,1,5.598024368286133
4,27,1,2.4954986572265625
8,50,1,5.598862648010254
19,128,0,2.6306114196777344
9,57,1,1.9173991680145264
19,128,1,5.158357620239258
19,128,0,1.1767091751098633
19,128,0,1.916758418083191
19,128,0,3.0903940200805664
19,128,0,2.936685800552368
19,128,0,2.711958885192871
19,128,1,10.471121788024902
19,128,1,7.471040725708008
19,128,1,3.7027153968811035
19,128,1,8.86890697479248
16,108,0,2.1483638286590576
7,46,1,5.195218086242676
19,128,0,4.136651992797852
19,128,0,2.5321974754333496
19,128,1,1.9183441400527954
19,128,1,6.206121921539307
19,128,0,2.024688482284546
19,128,1,13.039884567260742
19,128,1,2.1390442848205566
19,128,1,3.8945751190185547
9,60,1,1.0115267038345337
19,128,0,1.5160856246948242
2,15,1,9.01813793182373
19,128,0,5.072354316711426
5,35,1,6.273679256439209
19,128,0,4.6540846824646
19,128,0,3.1217691898345947
19,128,1,6.05076789855957
15,97,1,3.4543650150299072
19,128,1,13.284969329833984
19,128,1,10.063562393188477
19,128,0,3.0188562870025635
19,128,1,4.501392364501953
19,128,1,5.543161392211914
19,128,1,3.028313398361206
19,128,1,11.351846694946289
19,128,1,5.161738395690918
5,35,1,7.836981773376465
19,128,1,5.914437770843506
19,128,0,3.113074541091919
5,32,0,3.726364850997925
7,48,1,2.8269405364990234
5,33,1,2.0071887969970703
19,128,1,6.8775634765625
19,128,1,9.919363975524902
19,128,1,8.34376335144043
19,128,1,5.7693305015563965
19,128,0,0.8942939043045044
13,84,0,3.050544023513794
19,128,0,3.18849778175354
19,128,1,9.391702651977539
19,128,0,4.961259365081787
19,128,1,5.209146499633789
19,128,1,5.474469184875488
19,128,0,3.378443717956543
3,22,1,3.3744893074035645
10,64,1,10.730977058410645
19,128,1,4.522967338562012
19,128,0,3.100419759750366
19,128,1,7.593009948730469
15,99,0,2.6100707054138184
19,128,0,3.4493956565856934
5,34,1,6.474307060241699
19,128,0,3.5406503677368164
19,128,1,8.868053436279297
18,128,0,2.3132338523864746
19,128,1,5.828762054443359
19,128,1,6.022002220153809
19,128,1,6.754225730895996
19,128,1,12.744489669799805
19,128,1,5.835872650146484
19,128,1,7.981658458709717
19,128,1,4.755805015563965
19,128,1,1.9057536125183105
19,128,1,8.474893569946289
19,128,0,2.369259834289551
19,128,1,8.386686325073242
19,128,1,2.5915420055389404
6,38,1,6.322595596313477
19,128,1,6.102078914642334
19,128,1,8.839459419250488
19,128,1,8.470894813537598
5,35,1,6.09059476852417
19,128,0,2.9143049716949463
19,128,0,2.068128824234009
19,128,0,2.8551807403564453
19,128,0,2.979288101196289
19,128,0,5.1659674644470215
19,128,1,6.215030670166016
19,128,0,2.5569095611572266
19,128,0,1.1344554424285889
19,128,0,1.3798182010650635
19,128,1,4.111068248748779
19,128,1,6.973308563232422
19,128,0,2.013659715652466
19,128,0,2.9534339904785156
19,128,0,3.2731974124908447
19,128,0,3.3149359226226807
14,95,1,1.414894461631775
19,128,0,3.112738847732544
19,128,1,3.7737722396850586
19,128,1,2.2282323837280273
19,128,0,3.9552321434020996
19,128,0,1.5957353115081787
19,128,1,6.439522743225098
19,128,1,8.94714641571045
19,128,0,2.4374160766601562
8,54,1,6.450347900390625
19,128,1,3.760042905807495
8,50,1,3.786532402038574
19,128,1,7.21871280670166
19,128,1,13.450044631958008
19,128,0,1.0827771425247192
9,63,0,2.2537593841552734
19,128,0,3.462864398956299
19,128,0,2.4037296772003174
19,128,0,2.7529518604278564
19,128,0,3.7835750579833984
4,30,0,0.42144012451171875
19,128,0,2.4624521732330322
7,46,1,5.632048606872559
19,128,0,2.0573086738586426
19,128,0,4.462628364562988
19,128,1,2.639866828918457
19,128,1,10.174559593200684
19,128,1,3.6918234825134277
19,128,0,2.0860416889190674
7,47,1,7.283637046813965
19,128,1,4.658984184265137
19,128,0,4.457748889923096
19,128,0,1.4758292436599731
19,128,0,4.643640041351318
19,128,1,10.220479011535645
19,128,0,2.9797005653381348
19,128,0,2.9026970863342285
19,128,1,4.016784191131592
19,128,1,6.121889114379883
19,128,0,2.257789373397827
19,128,1,8.559161186218262
19,128,0,3.8944742679595947
19,128,1,10.896339416503906
9,63,0,2.351598024368286
19,128,0,3.829710006713867
19,128,1,7.769682884216309
18,128,0,3.9738070964813232
19,128,0,2.346468448638916
19,128,1,2.8513224124908447
19,128,0,3.7726969718933105
19,128,0,3.6629650592803955
18,128,0,2.0761818885803223
10,68,0,2.590376615524292
19,128,1,8.507547378540039
19,128,0,3.981513738632202
19,128,1,5.20893669128418
19,128,1,6.760058403015137
19,128,0,4.070035934448242
19,128,1,2.8278610706329346
5,35,1,10.719650268554688
19,128,1,4.877003192901611
19,128,1,8.228553771972656
19,128,1,5.133195877075195
10,67,0,1.435517430305481
19,128,0,3.9555301666259766
19,128,1,4.733879566192627
19,128,0,2.5894079208374023
19,128,1,9.872640609741211
19,128,0,3.0661399364471436
6,41,1,6.3050971031188965
19,128,1,3.144853115081787
19,128,1,9.394418716430664
19,128,1,3.710733413696289
6,39,1,3.5756888389587402
19,128,1,4.573413372039795
19,128,1,9.52078628540039
19,128,0,3.571748971939087
19,128,0,2.1370222568511963
19,128,0,3.047797679901123
14,91,0,1.1315677165985107
11,71,0,2.6360361576080322
16,106,1,4.195367813110352
3,17,1,5.037337779998779
16,106,0,1.407410740852356
19,128,0,2.911545515060425
19,128,1,6.13112735748291
19,128,1,1.8481411933898926
19,128,1,3.0012669563293457
19,128,0,1.938580870628357
19,128,1,4.209084510803223
14,96,0,4.9300665855407715
19,128,0,3.585672616958618
19,128,0,1.038638710975647
19,128,0,1.9724998474121094
19,128,0,2.2747433185577393
19,128,0,2.4875845909118652
19,128,1,2.2627010345458984
11,73,1,3.246154308319092
9,58,1,4.464906215667725
10,69,1,5.35437536239624
8,56,0,1.4451247453689575
19,128,1,7.458029747009277
19,128,1,2.2579431533813477
12,82,1,4.736224174499512
19,128,1,7.355785369873047
19,128,0,3.7377796173095703
19,128,1,4.217397212982178
19,128,0,2.603405237197876
19,128,1,6.256534099578857
19,128,1,5.22052001953125
19,128,1,5.735710144042969
19,128,1,7.753994941711426
19,128,0,3.798084020614624
13,88,1,5.148428440093994
19,128,1,1.8525750637054443
19,128,0,2.451779842376709
4,25,1,7.214034080505371
19,128,0,6.99097204208374
19,128,1,8.323257446289062
19,128,1,3.1201438903808594
19,128,0,2.5741138458251953
19,128,0,2.9373056888580322
11,76,0,2.3499433994293213
3,20,0,5.570132732391357
19,128,1,5.117266654968262
5,33,1,2.1514663696289062
19,128,1,13.712823867797852
6,42,1,6.457407474517822
19,128,0,1.8910620212554932
19,128,0,2.765392303466797
19,128,0,3.6203880310058594
19,128,1,2.82486891746521
19,128,0,1.8215571641921997
19,128,1,4.847119331359863
18,128,1,6.336446762084961
19,128,0,1.9702965021133423
19,128,1,4.971400260925293
4,26,1,5.924686431884766
19,128,0,3.5211594104766846
19,128,0,3.321901559829712
19,128,0,3.5969669818878174
19,128,0,4.330597877502441
19,128,0,4.191221237182617
19,128,0,1.79167902469635
19,128,1,5.568015098571777
19,128,0,4.160482406616211
19,128,0,2.8707854747772217
8,50,1,6.631955146789551
19,128,0,5.040782928466797
17,115,0,1.1691430807113647
19,128,0,2.697805881500244
19,128,0,3.7787485122680664
19,128,1,8.70956039428711
19,128,0,2.360644578933716
19,128,1,2.4211363792419434
19,128,1,6.884193420410156
19,128,0,2.129185199737549
19,128,0,2.8536179065704346
19,128,1,7.577493190765381
19,128,0,2.814724922180176
19,128,1,13.981626510620117
19,128,1,4.179336071014404
19,128,1,6.424479007720947
19,128,1,15.638803482055664
19,128,1,3.5754823684692383
19,128,0,2.732557773590088
19,128,0,2.6398279666900635
19,128,0,2.0614125728607178
19,128,1,6.331354141235352
19,128,1,1.9394639730453491
6,40,1,8.651191711425781
19,128,0,2.9087982177734375
19,128,1,3.5669562816619873
19,128,1,2.2723934650421143
19,128,1,3.3217642307281494
19,128,0,2.306201219558716
19,128,1,4.001791954040527
8,51,1,4.736790657043457
19,128,1,6.528861999511719
19,128,0,4.692216396331787
9,62,0,3.572664976119995
19,128,0,4.080534934997559
19,128,0,2.453399896621704
16,106,1,5.498116493225098
19,128,1,4.080199241638184
19,128,1,5.152326583862305
19,128,1,6.395408630371094
19,128,0,2.3036882877349854
19,128,1,5.656247138977051
19,128,1,2.936070442199707
19,128,1,4.97868013381958
19,128,0,1.6906139850616455
19,128,0,2.583760976791382
3,23,1,3.079777240753174
19,128,0,3.164067029953003
19,128,1,4.334206581115723
19,128,0,2.956362247467041
19,128,1,5.169654369354248
19,128,1,8.395726203918457
19,128,0,2.6168558597564697
19,128,1,7.490563869476318
5,31,1,8.037336349487305
17,111,1,7.665341377258301
19,128,0,2.2874679565429688
19,128,1,2.8562662601470947
19,128,1,6.748725891113281
19,128,0,4.324350357055664
19,128,0,2.358304262161255
18,128,1,10.517919540405273
19,128,0,2.1330010890960693
19,128,0,3.94476056098938
19,128,0,3.957247495651245
16,106,1,12.494035720825195
19,128,1,9.834465026855469
19,128,0,3.2467918395996094
19,128,0,2.648698091506958
19,128,1,3.6188361644744873
19,128,0,3.4168930053710938
3,22,1,5.027013778686523
19,128,1,5.81742000579834
19,128,1,3.5520706176757812
19,128,1,7.903183937072754
19,128,0,2.410351276397705
19,128,0,4.6067914962768555
19,128,1,8.656513214111328
19,128,1,9.265314102172852
16,110,0,4.11492395401001
19,128,1,9.243826866149902
19,128,0,3.8043580055236816
19,128,1,2.934515953063965
19,128,1,4.512638568878174
19,128,1,3.3253049850463867
19,128,1,4.16763973236084
19,128,0,2.477212905883789
19,128,1,2.903634548187256
19,128,1,6.273787021636963
11,72,1,3.7932589054107666
19,128,1,9.642705917358398
3,19,0,2.510204315185547
19,128,0,2.746872663497925
19,128,0,3.718703269958496
19,128,1,6.58473539352417
19,128,0,2.1595184803009033
19,128,1,9.754773139953613
9,58,1,6.9035444259643555
19,128,0,1.8492887020111084
4,29,1,8.320821762084961
19,128,0,2.6191067695617676
19,128,0,2.8052659034729004
19,128,0,3.5920486450195312
19,128,1,11.902915954589844
19,128,0,1.393194556236267
19,128,1,7.867905139923096
19,128,0,4.426070690155029
19,128,0,1.3252390623092651
7,47,1,6.5804643630981445
19,128,1,7.144131183624268
19,128,1,5.080770969390869
19,128,1,3.045145273208618
19,128,1,3.08028507232666
19,126,1,4.056572914123535
19,128,0,4.684778690338135
19,128,1,7.902592182159424
19,128,0,5.523006439208984
19,128,0,3.7163078784942627
19,128,1,10.056425094604492
19,128,1,5.821288585662842
19,128,0,5.269143104553223
19,128,1,5.642042636871338
19,128,1,6.835842132568359
19,128,0,4.140006065368652
19,128,0,4.718267440795898
19,128,1,4.8005781173706055
19,128,1,4.720513820648193
19,128,1,7.957485198974609
19,128,0,4.406337738037109
19,128,0,1.517521619796753
19,128,0,2.933746337890625
15,102,1,6.784588813781738
4,26,1,7.138869285583496
19,128,0,2.305562734603882
19,128,0,4.21728515625
4,27,1,1.4457964897155762
19,128,0,4.578969955444336
19,128,0,4.7712554931640625
13,87,0,2.94805645942688
19,128,0,2.866619348526001
7,48,1,3.0532000064849854
19,128,0,3.747918128967285
8,53,1,3.0892326831817627
19,128,0,2.2917087078094482
19,128,0,4.419050216674805
19,128,1,3.6821510791778564
19,128,0,2.7971389293670654
19,128,1,5.4908905029296875
5,34,0,3.247711420059204
13,85,1,4.118617534637451
19,128,1,10.358940124511719
19,128,1,4.064725875854492
19,128,1,10.567184448242188
19,128,1,5.81589412689209
19,128,0,3.4132869243621826
19,128,1,3.7508363723754883
5,32,1,5.8845038414001465
19,128,0,4.534560203552246
19,128,0,3.4400837421417236
19,128,0,2.4750478267669678
